přivlíkat	takílviřp	při-vlík-a-t	normalized_slav_verbs.tsv		
přivlíknout	tuonkílviřp	při-vlík-nou-t	normalized_slav_verbs.tsv		
přivodili	ilidoviřp	při-vod-i-l-i	normalized-MorfoCzech_dictionary.tsv		
přivodit	tidoviřp	při-vod-i-t	normalized_slav_verbs.tsv		
přivoděny	ynědoviřp	při-vod-ěn-y	normalized-MorfoCzech_dictionary.tsv		
přivolat	taloviřp	při-vol-a-t	our-2k-bandsample-lemmas.tsv		
přivolit	tiloviřp	při-vol-i-t	normalized_slav_verbs.tsv		
přivoláno	onáloviřp	při-vol-á-n-o	normalized-MorfoCzech_dictionary.tsv		
přivolání	ínáloviřp	při-vol-á-n-í	extension-for-ud		
přivolávat	taváloviřp	při-vol-á-v-a-t	normalized_slav_verbs.tsv		
přivolává	áváloviřp	při-vol-á-v-á	normalized-MorfoCzech_dictionary.tsv		
přivonět	těnoviřp	při-von-ě-t	normalized_slav_verbs.tsv		
přivrtal	latrviřp	při-vrt-a-l	normalized-MorfoCzech_dictionary.tsv		
přivrtané	énatrviřp	při-vrt-a-n-é	normalized-MorfoCzech_dictionary.tsv		
přivrávorat	tarovárviřp	při-vrávor-a-t	normalized_slav_verbs.tsv		
přivstat	tatsviřp	při-v-sta-t	normalized_slav_verbs.tsv		
přivtělit	tilětviřp	při-v-těl-i-t	normalized_slav_verbs.tsv		
přivtělovat	tavolětviřp	při-v-těl-ova-t	normalized_slav_verbs.tsv		
přivtěluje	ejulětviřp	při-v-těl-uje	all-revision		
přivydělat	talědyviřp	při-vy-děl-a-t	our-2.1k-uniffreqsample-lemmas.tsv		
přivydělávat	taválědyviřp	při-vy-děl-á-v-a-t	normalized_slav_verbs.tsv		
přivykat	takyviřp	při-vyk-a-t	normalized_slav_verbs.tsv		
přivyknout	tuonkyviřp	při-vyk-nou-t	our-2k-bandsample-lemmas.tsv		
přivábit	tibáviřp	při-váb-i-t	normalized_slav_verbs.tsv		
přivádí	ídáviřp	při-vád-í	our-2k-bandsample-forms.tsv		
přivádět	tědáviřp	při-vád-ě-t	our-2k-bandsample-lemmas.tsv		
přiválet	teláviřp	při-vál-e-t	normalized_slav_verbs.tsv		
přivát	táviřp	při-vá-t	normalized_slav_verbs.tsv		
přivázat	tazáviřp	při-váz-a-t	our-2k-bandsample-lemmas.tsv		
přivážet	težáviřp	při-váž-e-t	normalized_slav_verbs.tsv		
přivážit	tižáviřp	při-váž-i-t	normalized_slav_verbs.tsv		
přivážou	uožáviřp	při-váž-ou	our-2k-bandsample-forms.tsv		
přivést	tséviřp	při-vés-t	our-2k-bandsample-lemmas.tsv		
přivésti	itséviřp	při-vés-ti	inconsist-ostrava-winner		
přivézt	tzéviřp	při-véz-t	our-2k-bandsample-lemmas.tsv		
přivíjet	tejíviřp	při-víj-e-t	normalized_slav_verbs.tsv		
přivírat	taríviřp	při-vír-a-t	normalized_slav_verbs.tsv		
přivítali	ilatíviřp	při-vít-a-l-i	normalized-MorfoCzech_dictionary.tsv		
přivítat	tatíviřp	při-vít-a-t	normalized_slav_verbs.tsv		
přivýdělek	kelědýviřp	při-vý-děl-ek	our-1k-bandsample-lemmas.tsv		
přivěsit	tisěviřp	při-věs-i-t	normalized_slav_verbs.tsv		
přivěšovat	tavošěviřp	při-věš-ova-t	normalized_slav_verbs.tsv		
přivřel	leřviřp	při-vř-e-l	our-2k-bandsample-forms.tsv		
přivřít	tířviřp	při-vř-í-t	our-2k-bandsample-lemmas.tsv		
přizabít	tíbaziřp	při-za-bí-t	normalized_slav_verbs.tsv		
přizdobit	tibodziřp	při-z-dob-i-t	normalized_slav_verbs.tsv		
přizdobovat	tavobodziřp	při-z-dob-ova-t	normalized_slav_verbs.tsv		
přizdít	tídziřp	při-zd-í-t	normalized_slav_verbs.tsv		
přiznal	lanziřp	při-zn-a-l	normalized-MorfoCzech_dictionary.tsv		
přiznala	alanziřp	při-zn-a-l-a	normalized-MorfoCzech_dictionary.tsv		
přiznat	tanziřp	při-zn-a-t	our-2k-bandsample-lemmas.tsv		
přiznej	jenziřp	při-zn-e-j	normalized-MorfoCzech_dictionary.tsv		
přizná	ánziřp	při-zn-á	normalized-MorfoCzech_dictionary.tsv		
přiznám	mánziřp	při-zn-á-m	normalized-MorfoCzech_dictionary.tsv		
přiznání	ínánziřp	při-zn-á-n-í	normalized-MorfoCzech_dictionary.tsv		
přiznávat	tavánziřp	při-zn-á-v-a-t	normalized_slav_verbs.tsv		
přiznává	ávánziřp	při-zn-á-v-á	normalized-MorfoCzech_dictionary.tsv		
přiznáváš	šávánziřp	při-zn-á-v-á-š	normalized-MorfoCzech_dictionary.tsv		
přiznáš	šánziřp	při-zn-á-š	normalized-MorfoCzech_dictionary.tsv		
přizpůsobení	ínebosůpziřp	při-z-pů-sob-en-í	normalized-MorfoCzech_dictionary.tsv		
přizpůsobit	tibosůpziřp	při-z-pů-sob-i-t	inconsist-our-winner		
přizpůsobivost	tsovibosůpziřp	při-z-pů-sob-i-v-ost	normalized-MorfoCzech_dictionary.tsv		
přizpůsobivosti	itsovibosůpziřp	při-z-pů-sob-i-v-ost-i	normalized-MorfoCzech_dictionary.tsv		
přizpůsobovat	tavobosůpziřp	při-z-pů-sob-ova-t	all-revision2		
přizpůsobuje	ejubosůpziřp	při-z-pů-sob-uje	all-revision		
přizvat	tavziřp	při-zv-a-t	normalized_slav_verbs.tsv		
přizvukuje	ejukuvziřp	při-zvuk-uje	all-revision		
přičarovat	tavoračiřp	při-čar-ova-t	normalized_slav_verbs.tsv		
přičemž	žmečiřp	při-č-em-ž	all-revision2		
přičesat	tasečiřp	při-čes-a-t	normalized_slav_verbs.tsv		
přičesávat	tavásečiřp	při-čes-á-v-a-t	normalized_slav_verbs.tsv		
přičichnout	tuonhcičiřp	při-čich-nou-t	normalized_slav_verbs.tsv		
přičinit	tiničiřp	při-čin-i-t	normalized_slav_verbs.tsv		
přičinění	íněničiřp	při-čin-ěn-í	normalized-MorfoCzech_dictionary.tsv		
přičiňovat	tavoňičiřp	při-čiň-ova-t	normalized_slav_verbs.tsv		
přičlenit	tinelčiřp	při-člen-i-t	normalized_slav_verbs.tsv		
přičleňovanost	tsonavoňelčiřp	při-čleň-ova-n-ost	our-2.1k-uniffreqsample-lemmas.tsv		
přičleňovat	tavoňelčiřp	při-čleň-ova-t	normalized_slav_verbs.tsv		
přičmoudit	tiduomčiřp	při-čmoud-i-t	normalized_slav_verbs.tsv		
přičmárat	tarámčiřp	při-čmár-a-t	normalized_slav_verbs.tsv		
přičmárnout	tuonrámčiřp	při-čmár-nou-t	normalized_slav_verbs.tsv		
přičoudit	tiduočiřp	při-čoud-i-t	normalized_slav_verbs.tsv		
přičouditelný	ýnletiduočiřp	při-čoud-i-teln-ý	our-2.1k-uniffreqsample-lemmas.tsv		
přičuchnout	tuonhcučiřp	při-čuch-nou-t	normalized_slav_verbs.tsv		
přičísnout	tuonsíčiřp	při-čís-nou-t	normalized_slav_verbs.tsv		
přičísti	itsíčiřp	při-čís-ti	inconsist-ostrava-winner		
přičítat	tatíčiřp	při-čít-a-t	normalized_slav_verbs.tsv		
přiřadit	tidařiřp	při-řad-i-t	normalized_slav_verbs.tsv		
přiřazovat	tavozařiřp	při-řaz-ova-t	normalized_slav_verbs.tsv		
přiřaďovat	tavoďařiřp	při-řaď-ova-t	normalized_slav_verbs.tsv		
přiřezat	tazeřiřp	při-řez-a-t	normalized_slav_verbs.tsv		
přiřezávat	tavázeřiřp	při-řez-á-v-a-t	normalized_slav_verbs.tsv		
přiřknout	tuonkřiřp	při-řk-nou-t	normalized_slav_verbs.tsv		
přiřítit	titířiřp	při-řít-i-t	normalized_slav_verbs.tsv		
přiříznout	tuonzířiřp	při-říz-nou-t	normalized_slav_verbs.tsv		
přišel	lešiřp	při-še-l	normalized-MorfoCzech_dictionary.tsv		
přišinout	tuonišiřp	při-ši-nou-t	all-revision2		
přiškolit	tilokšiřp	při-škol-i-t	normalized_slav_verbs.tsv		
přiškrobit	tiborkšiřp	při-škrob-i-t	normalized_slav_verbs.tsv		
přiškrtit	titrkšiřp	při-škrt-i-t	normalized_slav_verbs.tsv		
přiškvařit	tiřavkšiřp	při-škvař-i-t	normalized_slav_verbs.tsv		
přišla	alšiřp	při-š-l-a	normalized-MorfoCzech_dictionary.tsv		
přišlapovat	tavopalšiřp	při-šlap-ova-t	normalized_slav_verbs.tsv		
přišlapávat	tavápalšiřp	při-šlap-á-v-a-t	normalized_slav_verbs.tsv		
přišli	ilšiřp	při-š-l-i	normalized-MorfoCzech_dictionary.tsv		
přišlo	olšiřp	při-š-l-o	normalized-MorfoCzech_dictionary.tsv		
přišly	ylšiřp	při-š-l-y	normalized-MorfoCzech_dictionary.tsv		
přišlápnout	tuonpálšiřp	při-šláp-nou-t	normalized_slav_verbs.tsv		
přišněrovanost	tsonavorěnšiřp	při-šněr-ova-n-ost	our-2.1k-uniffreqsample-lemmas.tsv		
přišněrovat	tavorěnšiřp	při-šněr-ova-t	normalized_slav_verbs.tsv		
přišoupnout	tuonpuošiřp	při-šoup-nou-t	normalized_slav_verbs.tsv		
přišourat	taruošiřp	při-šour-a-t	normalized_slav_verbs.tsv		
přišpendlit	tildnepšiřp	při-špendl-i-t	normalized_slav_verbs.tsv		
přišpičatit	titačipšiřp	při-špič-at-i-t	normalized_slav_verbs.tsv		
přišroubovat	tavobuoršiřp	při-šroub-ova-t	normalized_slav_verbs.tsv		
přištipovat	tavopitšiřp	při-štip-ova-t	normalized_slav_verbs.tsv		
přištrachat	tahcartšiřp	při-štrach-a-t	normalized_slav_verbs.tsv		
přištípnout	tuonpítšiřp	při-štíp-nou-t	normalized_slav_verbs.tsv		
přišumět	těmušiřp	při-šum-ě-t	normalized_slav_verbs.tsv		
přišít	tíšiřp	při-ší-t	normalized_slav_verbs.tsv		
přišívat	tavíšiřp	při-ší-v-a-t	normalized_slav_verbs.tsv		
přiťuknout	tuonkuťiřp	při-ťuk-nou-t	normalized_slav_verbs.tsv		
přiženit	tinežiřp	při-žen-i-t	normalized_slav_verbs.tsv		
přiživit	tivižiřp	při-ži-v-it	all-revision2		
přiživovat	tavovižiřp	při-živ-ova-t	normalized_slav_verbs.tsv		
přižínat	tanížiřp	při-žín-a-t	normalized_slav_verbs.tsv		
přál	lářp	přá-l	normalized-MorfoCzech_dictionary.tsv		
přání	ínářp	přá-n-í	normalized-MorfoCzech_dictionary.tsv		
přáními	imínářp	přá-n-ími	all-revision2		
přát	tářp	přá-t	normalized_slav_verbs.tsv		
přátele	eletářp	přát-el-e	normalized-MorfoCzech_dictionary.tsv		
přátelit	tiletářp	přá-tel-i-t	normalized_slav_verbs.tsv		
přátelsky	yksletářp	přá-tel-sk-y	normalized-MorfoCzech_dictionary.tsv		
přátelského	ohéksletářp	přátel-sk-ého	our-2k-bandsample-forms.tsv		
přátelský	ýksletářp	přátel-sk-ý	our-2k-bandsample-lemmas.tsv		
přátelství	ívtsletářp	přá-tel-stv-í	normalized-MorfoCzech_dictionary.tsv		
příboře	eřobířp	pří-boř-e	extension-for-ud		
příbuzenstvím	mívtsnezubířp	příbuzen-stv-ím	extension-for-ud		
příbuznostem	metsonzubířp	příbuz-n-ost-e-m	normalized-MorfoCzech_dictionary.tsv	příbuz-n-ost-em	
příbuzné	énzubířp	příbuz-n-é	normalized-MorfoCzech_dictionary.tsv		
příbuzného	ohénzubířp	příbuz-n-ého	all-revision2		
příbuzní	ínzubířp	příbuz-n-í	normalized-MorfoCzech_dictionary.tsv		
příbuzný	ýnzubířp	příbuz-n-ý	normalized-MorfoCzech_dictionary.tsv		
příbytku	uktybířp	pří-by-t-k-u	normalized-MorfoCzech_dictionary.tsv		
příběh	hěbířp	pří-běh	our-2.1k-uniffreqsample-lemmas.tsv		
příběhu	uhěbířp	pří-běh-u	normalized-MorfoCzech_dictionary.tsv		
příchod	dohcířp	pří-chod	extension-for-ud		
příchodu	udohcířp	pří-chod-u	extension-for-ud		
příchozí	ízohcířp	pří-choz-í	extension-for-ud		
příchozího	ohízohcířp	pří-choz-ího	extension-for-ud		
příchozímu	umízohcířp	pří-choz-ímu	extension-for-ud		
přídavky	ykvadířp	pří-d-a-v-k-y	normalized-MorfoCzech_dictionary.tsv		
příhlavní	ínvalhířp	pří-hlav-n-í	our-1k-bandsample-lemmas.tsv		
příhodný	ýndohířp	pří-hod-n-ý	our-2k-bandsample-lemmas.tsv		
příhodnějšího	ohíšjěndohířp	pří-hod-n-ějš-ího	our-2k-bandsample-forms.tsv		
příhodu	udohířp	pří-hod-u	normalized-MorfoCzech_dictionary.tsv		
příjem	mejířp	pří-jem	our-1k-bandsample-lemmas.tsv		
příjemce	ecmejířp	pří-jem-c-e	extension-for-ud		
příjemcem	mecmejířp	pří-jem-c-em	extension-for-ud		
příjemci	icmejířp	pří-jem-c-i	extension-for-ud		
příjemců	ůcmejířp	pří-jem-c-ů	extension-for-ud		
příjemcův	vůcmejířp	pří-jem-c-ův	our-2.1k-uniffreqsample-lemmas.tsv		
příjemné	énmejířp	pří-jem-n-é	normalized-MorfoCzech_dictionary.tsv		
příjemný	ýnmejířp	pří-jem-n-ý	our-2.1k-uniffreqsample-lemmas.tsv		
příjemných	hcýnmejířp	pří-jem-n-ých	extension-for-ud		
příjemně	ěnmejířp	pří-jem-n-ě	extension-for-ud		
příjemnějším	míšjěnmejířp	pří-jem-n-ějš-ím	extension-for-ud		
příjezd	dzejířp	pří-jezd	extension-for-ud		
příjmu	umjířp	pří-jm-u	extension-for-ud		
příjmy	ymjířp	pří-jm-y	extension-for-ud		
příjmů	ůmjířp	pří-jm-ů	extension-for-ud		
příkaz	zakířp	pří-kaz	our-2k-bandsample-lemmas.tsv		
příkazech	hcezakířp	pří-kaz-ech	our-2k-bandsample-forms.tsv		
příklad	dalkířp	pří-klad	our-2.1k-uniffreqsample-lemmas.tsv		
příkladnou	uondalkířp	pří-klad-n-ou	normalized-MorfoCzech_dictionary.tsv		
příkladně	ěndalkířp	pří-klad-n-ě	normalized-MorfoCzech_dictionary.tsv		
příkladu	udalkířp	pří-klad-u	normalized-MorfoCzech_dictionary.tsv		
příklady	ydalkířp	pří-klad-y	extension-for-ud		
příkladů	ůdalkířp	pří-klad-ů	extension-for-ud		
příkopa	apokířp	pří-kop-a	our-1k-bandsample-lemmas.tsv		
příkrosti	itsorkířp	příkr-ost-i	normalized-MorfoCzech_dictionary.tsv		
příkrém	mérkířp	příkr-ém	extension-for-ud		
příkře	eřkířp	příkř-e	normalized-MorfoCzech_dictionary.tsv		
příležitost	tsotiželířp	pří-lež-it-ost	normalized-MorfoCzech_dictionary.tsv		
příležitosti	itsotiželířp	pří-lež-it-ost-i	normalized-MorfoCzech_dictionary.tsv		
příležitostí	ítsotiželířp	pří-lež-it-ost-í	extension-for-ud		
příliš	šilířp	příliš	normalized-MorfoCzech_dictionary.tsv		
přímit	timířp	přím-i-t	normalized_slav_verbs.tsv		
přímo	omířp	přím-o	normalized-MorfoCzech_dictionary.tsv		
přímá	ámířp	přím-á	normalized-MorfoCzech_dictionary.tsv		
přímé	émířp	přím-é	normalized-MorfoCzech_dictionary.tsv		
přímém	mémířp	přím-é-m	normalized-MorfoCzech_dictionary.tsv	přím-ém	
přímý	ýmířp	přím-ý	our-2.1k-uniffreqsample-lemmas.tsv		
přímým	mýmířp	přím-ý-m	normalized-MorfoCzech_dictionary.tsv	přím-ým	
přímými	imýmířp	přím-ými	extension-for-ud		
případ	dapířp	pří-pad	our-2.1k-uniffreqsample-lemmas.tsv		
případech	hcedapířp	pří-pad-ech	all-revision2		
případná	ándapířp	pří-pad-n-á	normalized-MorfoCzech_dictionary.tsv		
případné	éndapířp	pří-pad-n-é	extension-for-ud		
případně	ěndapířp	pří-pad-n-ě	extension-for-ud		
případovými	imývodapířp	pří-pad-ov-ými	extension-for-ud		
případu	udapířp	pří-pad-u	normalized-MorfoCzech_dictionary.tsv		
případy	ydapířp	pří-pad-y	normalized-MorfoCzech_dictionary.tsv		
případě	ědapířp	pří-pad-ě	normalized-MorfoCzech_dictionary.tsv		
případů	ůdapířp	pří-pad-ů	extension-for-ud		
příplatky	yktalpířp	pří-plat-k-y	extension-for-ud		
přípona	anopířp	pří-pon-a	our-2.1k-uniffreqsample-lemmas.tsv		
příprava	avarpířp	pří-prav-a	our-2.1k-uniffreqsample-lemmas.tsv		
přípravný	ýnvarpířp	pří-prav-n-ý	our-2.1k-uniffreqsample-lemmas.tsv		
přípravou	uovarpířp	pří-prav-ou	extension-for-ud		
přípravy	yvarpířp	pří-prav-y	extension-for-ud		
přípravě	ěvarpířp	pří-prav-ě	extension-for-ud		
příroda	adorířp	pří-rod-a	normalized-MorfoCzech_dictionary.tsv		
přírodní	índorířp	pří-rod-n-í	normalized-MorfoCzech_dictionary.tsv		
přírodních	hcíndorířp	pří-rod-n-ích	all-revision2		
přírodního	ohíndorířp	pří-rod-n-ího	all-revision2		
přírodně	ěndorířp	pří-rod-n-ě	our-2.1k-uniffreqsample-lemmas.tsv		
přírodověda	aděvodorířp	pří-rod-o-věd-a	our-1k-bandsample-lemmas.tsv		
přírodovědeckého	ohékceděvodorířp	pří-rod-o-věd-ec-k-ého	all-revision2		
přírodovědeckému	umékceděvodorířp	pří-rod-o-věd-ec-k-é-mu	normalized-MorfoCzech_dictionary.tsv	pří-rod-o-věd-ec-k-ému	
přírodovědný	ýnděvodorířp	pří-rod-o-věd-n-ý	our-2.1k-uniffreqsample-lemmas.tsv		
přírody	ydorířp	pří-rod-y	normalized-MorfoCzech_dictionary.tsv		
přírodě	ědorířp	pří-rod-ě	normalized-MorfoCzech_dictionary.tsv		
příručí	íčurířp	pří-ruč-í	normalized-MorfoCzech_dictionary.tsv		
příručímu	umíčurířp	pří-ruč-ímu	all-revision2		
přísaha	ahasířp	pří-sah-a	normalized-MorfoCzech_dictionary.tsv		
přísahami	imahasířp	pří-sah-ami	all-revision2		
přísahat	tahasířp	pří-sah-a-t	our-2k-bandsample-lemmas.tsv		
přísahou	uohasířp	pří-sah-ou	normalized-MorfoCzech_dictionary.tsv		
přísahám	máhasířp	pří-sah-á-m	our-2k-bandsample-forms.tsv		
přísaze	ezasířp	pří-saz-e	normalized-MorfoCzech_dictionary.tsv		
příslušenství	ívtsnešulsířp	pří-sluš-en-stv-í	extension-for-ud		
příslušet	tešulsířp	pří-sluš-e-t	normalized_slav_verbs.tsv		
příslušnou	uonšulsířp	pří-sluš-n-ou	extension-for-ud		
příslušné	énšulsířp	pří-sluš-n-é	extension-for-ud		
příslušného	ohénšulsířp	pří-sluš-n-ého	extension-for-ud		
příslušníci	icínšulsířp	pří-sluš-níc-i	our-2k-bandsample-forms.tsv		
příslušník	kínšulsířp	pří-sluš-ník	our-2k-bandsample-lemmas.tsv		
příslušných	hcýnšulsířp	pří-sluš-n-ých	extension-for-ud		
přísnosti	itsonsířp	přísn-ost-i	normalized-MorfoCzech_dictionary.tsv		
přísností	ítsonsířp	přísn-ost-í	normalized-MorfoCzech_dictionary.tsv		
přísnou	uonsířp	přísn-ou	normalized-MorfoCzech_dictionary.tsv		
přísné	énsířp	přísn-é	extension-for-ud		
přísní	ínsířp	přísn-í	normalized-MorfoCzech_dictionary.tsv		
přísný	ýnsířp	přísn-ý	normalized-MorfoCzech_dictionary.tsv		
přísným	mýnsířp	přísn-ý-m	normalized-MorfoCzech_dictionary.tsv	přísn-ým	
přísně	ěnsířp	přísn-ě	normalized-MorfoCzech_dictionary.tsv		
příspěvek	kevěpsířp	pří-spě-v-ek	extension-for-ud		
příst	tsířp	přís-t	our-2k-bandsample-lemmas.tsv		
přístav	vatsířp	pří-stav	normalized-MorfoCzech_dictionary.tsv		
přístavu	uvatsířp	pří-stav-u	normalized-MorfoCzech_dictionary.tsv		
přísti	itsířp	přís-ti	all-revision2		
přístroj	jortsířp	pří-stroj	our-2.1k-uniffreqsample-lemmas.tsv		
přístroje	ejortsířp	pří-stroj-e	extension-for-ud		
přístrojích	hcíjortsířp	pří-stroj-ích	extension-for-ud		
přístrojů	ůjortsířp	pří-stroj-ů	extension-for-ud		
přístup	putsířp	pří-stup	extension-for-ud		
přístupen	neputsířp	pří-stup-en	normalized-MorfoCzech_dictionary.tsv		
přístupna	anputsířp	pří-stup-n-a	normalized-MorfoCzech_dictionary.tsv		
přístupno	onputsířp	pří-stup-n-o	normalized-MorfoCzech_dictionary.tsv		
přístupná	ánputsířp	pří-stup-n-á	normalized-MorfoCzech_dictionary.tsv		
přístupu	uputsířp	pří-stup-u	extension-for-ud		
přístupy	yputsířp	pří-stup-y	extension-for-ud		
přístřeší	íšeřtsířp	pří-střeš-í	normalized-MorfoCzech_dictionary.tsv		
přít	tířp	př-í-t	normalized_slav_verbs.tsv		
přítel	letířp	přítel	inconsist-our-winner		
přítele	eletířp	pří-tel-e	normalized-MorfoCzech_dictionary.tsv		
příteli	iletířp	pří-tel-i	normalized-MorfoCzech_dictionary.tsv		
přítelkyně	ěnykletířp	přítel-kyn-ě	our-2k-bandsample-lemmas.tsv		
přítelkyň	ňykletířp	přítel-kyň	our-2k-bandsample-forms.tsv		
přítelíček	kečíletířp	přítel-íček	our-2k-bandsample-lemmas.tsv		
přítelíčka	akčíletířp	přítel-íčk-a	our-2k-bandsample-forms.tsv		
přítelíčku	ukčíletířp	přítel-íčk-u	all-revision2		
příti	itířp	př-í-ti	normalized-MorfoCzech_dictionary.tsv		
přítomen	nemotířp	pří-tom-en	our-2k-bandsample-forms.tsv		
přítomna	anmotířp	pří-t-o-m-n-a	normalized-MorfoCzech_dictionary.tsv		
přítomnost	tsonmotířp	pří-t-om-n-ost	inconsist-new		
přítomnosti	itsonmotířp	pří-t-o-m-n-ost-i	normalized-MorfoCzech_dictionary.tsv		
přítomností	ítsonmotířp	pří-t-om-n-ost-í	extension-for-ud		
přítomny	ynmotířp	pří-t-o-m-n-y	normalized-MorfoCzech_dictionary.tsv		
přítomné	énmotířp	pří-t-o-m-n-é	normalized-MorfoCzech_dictionary.tsv		
přítomném	ménmotířp	obyč-ej-n-ý	all-revision2	pří t om n ém	
přítomní	ínmotířp	pří-t-om-n-í	extension-for-ud		
přítomný	ýnmotířp	pří-tom-n-ý	our-2k-bandsample-lemmas.tsv		
přítomných	hcýnmotířp	pří-t-o-m-n-ých	all-revision2		
přítomným	mýnmotířp	pří-t-o-m-n-ý-m	normalized-MorfoCzech_dictionary.tsv	pří-t-o-m-n-ým	
přítomnými	imýnmotířp	pří-t-o-m-n-ými	all-revision2		
přítomně	ěnmotířp	pří-t-o-m-n-ě	normalized-MorfoCzech_dictionary.tsv		
přítěž	žětířp	pří-těž	our-2k-bandsample-lemmas.tsv		
přítěží	ížětířp	pří-těž-í	our-2k-bandsample-forms.tsv		
přívětivě	ěvitěvířp	pří-vět-i-v-ě	normalized-MorfoCzech_dictionary.tsv		
přízemí	ímezířp	pří-zem-í	normalized-MorfoCzech_dictionary.tsv		
příznivé	évinzířp	pří-zn-iv-é	normalized-MorfoCzech_dictionary.tsv		
příznivý	ývinzířp	pří-zn-iv-ý	normalized-MorfoCzech_dictionary.tsv		
přízvukovat	tavokuvzířp	pří-zvuk-ova-t	normalized_slav_verbs.tsv		
příčin	ničířp	pří-čin	normalized-MorfoCzech_dictionary.tsv		
příčina	aničířp	pří-čin-a	our-2k-bandsample-lemmas.tsv		
příčinami	imaničířp	pří-čin-ami	all-revision2		
příčinnost	tsonničířp	pří-čin-n-ost	normalized-MorfoCzech_dictionary.tsv		
příčinnosti	itsonničířp	pří-čin-n-ost-i	normalized-MorfoCzech_dictionary.tsv		
příčinné	énničířp	pří-čin-n-é	normalized-MorfoCzech_dictionary.tsv		
příčinně	ěnničířp	pří-čin-n-ě	normalized-MorfoCzech_dictionary.tsv		
příčinu	uničířp	pří-čin-u	normalized-MorfoCzech_dictionary.tsv		
příčiny	yničířp	pří-čin-y	normalized-MorfoCzech_dictionary.tsv		
příčit	tičířp	příč-i-t	normalized_slav_verbs.tsv		
příštipkařit	tiřakpitšířp	pří-štip-k-ař-i-t	normalized_slav_verbs.tsv		
příštipkovat	tavokpitšířp	pří-štip-k-ova-t	normalized_slav_verbs.tsv		
příští	ítšířp	příšt-í	inconsist-ostrava-winner		
příštích	hcítšířp	příšt-ích	extension-for-ud		
příštího	ohítšířp	příšt-ího	all-revision2		
příštím	mítšířp	příšt-ím	extension-for-ud		
příště	ětšířp	příšt-ě	extension-for-ud		
příživničit	tičinvižířp	pří-ži-v-n-ič-i-t	all-revision2		
přčin	ničřp	př-čin	our-2k-bandsample-forms.tsv		
pšenicí	ícinešp	pšen-ic-í	normalized-MorfoCzech_dictionary.tsv		
pšeničné	énčinešp	pšen-ič-n-é	extension-for-ud		
pšenka	aknešp	pšen-k-a	extension-for-ud		
pšoukat	takuošp	pšouk-a-t	normalized_slav_verbs.tsv		
pšouknout	tuonkuošp	pšouk-nou-t	normalized_slav_verbs.tsv		
pšt	tšp	pšt	normalized-MorfoCzech_dictionary.tsv		
pštrosím	mísortšp	pštros-í-m	normalized-MorfoCzech_dictionary.tsv		
pšuknout	tuonkušp	pšuk-nou-t	normalized_slav_verbs.tsv		
půdní	índůp	půd-n-í	extension-for-ud		
půdu	udůp	půd-u	normalized-MorfoCzech_dictionary.tsv		
půdy	ydůp	půd-y	normalized-MorfoCzech_dictionary.tsv		
půdě	ědůp	půd-ě	normalized-MorfoCzech_dictionary.tsv		
půjde	edjůp	pů-jd-e	normalized-MorfoCzech_dictionary.tsv		
půjdeme	emedjůp	pů-jd-e-me	normalized-MorfoCzech_dictionary.tsv		
půjdete	etedjůp	pů-jd-e-te	normalized-MorfoCzech_dictionary.tsv		
půjdou	uodjůp	pů-jd-ou	normalized-MorfoCzech_dictionary.tsv		
půjdu	udjůp	pů-jd-u	normalized-MorfoCzech_dictionary.tsv		
půjčené	énečjůp	půjč-en-é	extension-for-ud		
půjčit	tičjůp	půjč-i-t	normalized_slav_verbs.tsv		
půjčky	ykčjůp	půjč-k-y	extension-for-ud		
půjčkychtivost	tsovithcykčjůp	půjč-k-y-cht-iv-ost	our-2.1k-uniffreqsample-lemmas.tsv		
půjčovat	tavočjůp	půjč-ova-t	normalized_slav_verbs.tsv		
půjčte	etčjůp	půjč-te	normalized-MorfoCzech_dictionary.tsv		
půl	lůp	půl	normalized-MorfoCzech_dictionary.tsv		
půldruhé	éhurdlůp	půl-druh-é	normalized-MorfoCzech_dictionary.tsv		
půlhodinu	unidohlůp	půl-hodin-u	all-revision2		
půlhodiny	ynidohlůp	půl-hodin-y	all-revision2		
půlit	tilůp	půl-i-t	normalized_slav_verbs.tsv		
půlka	aklůp	půl-k-a	our-2.1k-uniffreqsample-lemmas.tsv		
půlmetrákový	ývokártemlůp	půl-metr-ák-ov-ý	our-1k-bandsample-lemmas.tsv		
půlmiliardový	ývodrailimlůp	půl-miliard-ov-ý	our-2.1k-uniffreqsample-lemmas.tsv		
půlmiliardovým	mývodrailimlůp	půl-mili-ard-ov-ým	extension-for-ud		
půlnoc	conlůp	půl-noc	our-2k-bandsample-lemmas.tsv		
půlnoci	iconlůp	půl-noc-i	our-2k-bandsample-forms.tsv		
půlsnímkovost	tsovokmínslůp	půl-s-ním-k-ov-ost	our-2.1k-uniffreqsample-lemmas.tsv		
působení	ínebosůp	pů-sob-en-í	extension-for-ud		
působit	tibosůp	pů-sob-i-t	inconsist-our-winner		
působiti	itibosůp	pů-sob-i-ti	normalized-MorfoCzech_dictionary.tsv		
působnosti	itsonbosůp	pů-sob-n-ost-i	extension-for-ud		
působí	íbosůp	pů-sob-í	normalized-MorfoCzech_dictionary.tsv		
působících	hcícíbosůp	pů-sob-íc-ích	extension-for-ud		
půvab	bavůp	pů-vab	extension-for-ud		
