šesteráček	0	šest er áč ek	šest er áč ek	OK_IDENTICAL	šest er áč ek	
pláneček	0	plán eček	plán eč ek	FIXME_DIFFERENT	plán eč ek	
pavilónek	1	pavilón ek	pavilón ek	OK_IDENTICAL	pavilón ek	
Vráblík	0	Vráblík	?	FIXME_SD_QUESTIONMARK	Vrábl ík	
vandlík	1	vandl ík	vandl ík	OK_IDENTICAL	vandl ík	
konvenčník	1	konvenč n ík	?	FIXME_SD_QUESTIONMARK	kon venč ník	
Mehelník	1	Meheln ík	?	FIXME_SD_QUESTIONMARK	Mehelník	
dymník	0	dym n í k	dym ník	FIXME_DIFFERENT	dym ník	
Vetešník	0	Veteš n í k	Veteš ník	FIXME_DIFFERENT	Veteš ník	
sanktusník	1	sanktus n ík	?	FIXME_SD_QUESTIONMARK	sanktus ník	
poutník	0	pout n í k	pout ník	FIXME_DIFFERENT	pout ník	
hektometrovník	1	hekt o metr ovn ík	hekto metr ov ník	FIXME_DIFFERENT	hekto metr ov ník	
Lasík	0	Lasík	Las ík	FIXME_DIFFERENT	Las ík	
Klenk	1	Klenk	Klenk	OK_IDENTICAL	Klenk	
trunk	1	trunk	trunk	OK_IDENTICAL	trunk	
přefuk	1	pře fuk	pře fuk	OK_IDENTICAL	pře fuk	
Repeal	1	Repeal	?	FIXME_SD_QUESTIONMARK	Repeal	
podkrál	0	pod král	pod král	OK_IDENTICAL	pod král	
Jokel	0	Jokel	Jokel	OK_IDENTICAL	Jokel	
Vymlátil	0	Vy mlát il	Vy mlát i l	FIXME_DIFFERENT	Vy mlát i l	
Bordwell	1	Bordwell	Bord well	FIXME_DIFFERENT	Bordwell	
Slovpol	0	Slov pol	Slov pol	OK_IDENTICAL	Slovpol	
Krám	0	Krám	Krám	OK_IDENTICAL	Krám	
Heem	1	Heem	Heem	OK_IDENTICAL	Heem	
Hlučíňan	0	Hlučíň an	Hluč íň an	FIXME_DIFFERENT	Hluč íň an	
Moskvan	0	Moskv an	Moskv an	OK_IDENTICAL	Moskv an	
mnohočlen	1	mnoh o člen	mnoh o člen	OK_IDENTICAL	mnoh o člen	
abdomen	1	abdomen	?	FIXME_SD_QUESTIONMARK	abdomen	
Miettinen	1	Miettinen	?	FIXME_SD_QUESTIONMARK	Miettinen	
Sundgren	1	Sundgren	?	FIXME_SD_QUESTIONMARK	Sundgren	
megasráččin	1	mega srá č čin	mega sráč č in	FIXME_DIFFERENT	mega sráč č in	
tetiččin	0	tet ičč in	tet ičč in	OK_IDENTICAL	tet ičč in	
Seychelančin	1	Seychelan čin	Seychel an č in	FIXME_DIFFERENT	Seychel an č in	
westmančin	1	westman čin	west man č in	FIXME_DIFFERENT	west man č in	
plavkařčin	0	plav k ař č in	plav k ař č in	OK_IDENTICAL	plav k ař č in	
skorokomisařčin	0	skoro komis ař č in	skoro komis ař č in	OK_IDENTICAL	skoro komis ař č in	
Beneščin	0	Beneš č in	Beneš č in	OK_IDENTICAL	Beneš č in	
ortopedistčin	1	ortopedist čin	orto ped ist č in	FIXME_DIFFERENT	orto ped ist č in	
Kájín		Kájín ek	Káj ínek	FIXME_SD_WRONG_LEMMA	Kájín	??
Rogožkin	1	Rogožkin	?	FIXME_SD_QUESTIONMARK	Rogožk in	
spoluběžkynin	0	spolu běž kyn in	spolu běž kyn in	OK_IDENTICAL	spolu běž kyn in	
maltodextrin	1	malto dextrin	?	FIXME_SD_QUESTIONMARK	malto dextr in	
Gauguin	1	Gauguin	Gaugin	FIXME_SD_WRONG_LEMMA	Gauguin	
Pfeffermann	1	Pfeffermann	Pfeffer mann	FIXME_DIFFERENT	Pfeffer mann	
Kreuzmann	1	Kreuzmann	Kreuz mann	FIXME_DIFFERENT	Kreuz mann	
chalcedon	1	chalcedon	?	FIXME_SD_QUESTIONMARK	chalcedon	
kamion	1	kamion	kamion	OK_IDENTICAL	kamion	
Krhoun	0	Krhoun	?	FIXME_SD_QUESTIONMARK	Krh oun	
rerio	1	rerio	?	FIXME_SD_QUESTIONMARK	rerio	
brdečko	0	brd ečko	brd ečk o	FIXME_DIFFERENT	brd ečk o	
Dubíčko	0	Dub í čk o	Dub íčk o	FIXME_DIFFERENT	Dub í čk o	
Ranko	1	Ranko	?	FIXME_SD_QUESTIONMARK	Rank o	
pseudotěleso	1	pseudo těl es o	pseudo těles o	FIXME_DIFFERENT	pseudo těl es o	
amaretto	1	amaretto	amarett o	FIXME_DIFFERENT	amarett o	
prosciutto	1	prosciutto	prosciutt o	FIXME_DIFFERENT	prosciutt o	
zigar	1	zigar	?	FIXME_SD_QUESTIONMARK	zigar	
zmatkář	0	zmatk ář	z mat k ář	FIXME_DIFFERENT	z mat k ář	
loutkař	0	loutk ař	loutk ař	OK_IDENTICAL	loutk ař	
šíbr	0	šíbr	šíbr	OK_IDENTICAL	šíbr	
kédr	0	kédr	kédr	OK_IDENTICAL	kédr	
Hefler	1	Hefler	?	FIXME_SD_QUESTIONMARK	Hefler	
Höfler	1	Höfler	Höfler	OK_IDENTICAL	Höfler	
průměr	0	prů měr	prů měr	OK_IDENTICAL	prů měr	
Forster	1	Forster	Forster	OK_IDENTICAL	Forster	
pakr	0	pakr	pakr	OK_IDENTICAL	pakr	
makrokonvertor	1	makro konver t or	makro kon vent or	FIXME_SD_WRONG_LEMMA	makro kon ver t or	
galvanometr	1	galvan o metr	galvan o metr	OK_IDENTICAL	galvan o metr	
Someš	0	Someš	Someš	OK_IDENTICAL	Someš	
faktis	1	faktis	?	FIXME_SD_QUESTIONMARK	faktis	
vznos	1	vz nos	vz nos	OK_IDENTICAL	vz nos	
plutokratismus	1	pluto krati sm us	plut o krat ismus	FIXME_DIFFERENT	plut o krat ism us	
konzervativismus	1	konzervativi sm us	?	FIXME_SD_QUESTIONMARK	konzerv at iv ism us	
obrus	1	o brus	o brus	OK_IDENTICAL	o brus	
hmat	0	hmat	hmat	OK_IDENTICAL	hmat	
odsát	0	od sá t	od s á t	FIXME_DIFFERENT	od s á t	
otejkávat	0	o tejkáv at	o tejk á v a t	FIXME_DIFFERENT	o tejk á v a t	
přibobtnávat	0	při bobtn áv at	při bobtn áva t	FIXME_DIFFERENT	při bobtn á v a t	
zatlapávat	0	za tlapáv at	za tlap á v a t	FIXME_DIFFERENT	za tlap á v a t	
posrávat	0	po srá v at	po sr á v a t	FIXME_DIFFERENT	po sr á v a t	
vyvstávat	0	vy v st áv a t	vy v stá v a t	FIXME_DIFFERENT	vy v st á v a t	
agovávat	1	agová v a t	?	FIXME_SD_QUESTIONMARK	agov á v a t	
zaskřínkovávat	1	za skřín k o váv a t	za skříň k ová v a t	FIXME_SD_WRONG_LEMMA	za skřín k ová v a t	
ordinovávat	0	ordin ov áv a t	?	FIXME_SD_QUESTIONMARK	ordin ová v a t	
navarovávat	0	na var ov áv a t	navar ová v a t	FIXME_DIFFERENT	na var ová v a t	
okategorizovávat	1	o kategor iz ov áv a t	o kategor iz ová v a n ost	FIXME_SD_WRONG_LEMMA	o kategor izová v a t	
tkalcovat	0	tka lc ov a t	?	FIXME_SD_QUESTIONMARK	tka lc ova t	
proskloňovat	0	pro skloň ov a t	pro s kloň ova t	FIXME_DIFFERENT	pro s kloň ova t	
objasňovat	0	ob jasň ov a t	ob jas ň ova t	FIXME_DIFFERENT	ob jas ň ova t	
zageneralisovat	1	za general is ov a t	?	FIXME_SD_QUESTIONMARK	za general isova t	
debitovat	1	debit ov a t	?	FIXME_SD_QUESTIONMARK	debit ova t	
doindentovat	1	do indent ov a t	?	FIXME_SD_QUESTIONMARK	do indent ova t	
přidevastovat	0	při devast ov a t	?	FIXME_SD_QUESTIONMARK	při devast ova t	
vyhladovovat	0	vy hlad ov ov a t	vy hlad ova t	FIXME_SD_WRONG_LEMMA	vy hlad ov ova t	
přiflegmatizovat	1	při flegm at iz ov a t	?	FIXME_SD_QUESTIONMARK	při flegmat izova t	
oplácet	0	o plác et	o plác e t	FIXME_DIFFERENT	o plác e t	
frčet	1	frč e t	frč e t	OK_IDENTICAL	frč e t	
vkoulet	0	v koul et	v koul e t	FIXME_DIFFERENT	v koul e t	
potmět	0	po tm ě t	po tm ě t	OK_IDENTICAL	po tm ě t	
zlupenatět	0	z lupen atět	z lup en at ě t	FIXME_DIFFERENT	z lup en at ě t	
vletět	0	v let ět	v let ě t	FIXME_DIFFERENT	v let ě t	
vyzdít	0	vy zd ít	vy zd í t	FIXME_DIFFERENT	vy zd í t	
smyslit	0	s mysl it	mysl i t	FIXME_SD_WRONG_LEMMA	s mysl i t	
zpodstatnit	0	z pod st at n it	z pod stat n i t	FIXME_DIFFERENT	z pod st at n i t	
Obodrit	1	Obodrit	?	FIXME_SD_QUESTIONMARK	Obodrit	
Akragant	1	Akragant	?	FIXME_SD_QUESTIONMARK	Akragant	
joint	1	joint	joint	OK_IDENTICAL	joint	
Pot	0	Pot	Pot	OK_IDENTICAL	Pot	
Ort	0	Ort	Ort	OK_IDENTICAL	Ort	
Aerotransport	1	Aerotransport	?	FIXME_SD_QUESTIONMARK	Aero trans port	
bombast	1	bombast	?	FIXME_SD_QUESTIONMARK	bombast	
orografickost	1	oro graf ick ost	oro graf ic k ost	FIXME_DIFFERENT	oro graf ic k ost	
urogynekologickost	1	uro gynekolog ick ost	ur o gynek o log ick ost	FIXME_DIFFERENT	ur o gynek o log ic k ost	
bakchickost	1	bakch ick ost	?	FIXME_SD_QUESTIONMARK	bakch ic k ost	
tromboembolickost	1	tromb o embol ick ost	?	FIXME_SD_QUESTIONMARK	tromb o embol ic k ost	
akademickost	1	akadem ick ost	akadem ic k ost	FIXME_DIFFERENT	akadem ic k ost	
schizofrenickost	1	schizofren ick ost	schiz o fren ick ost	FIXME_DIFFERENT	schizo fren ic k ost	
sokolnickost	1	sokol n ick ost	sokol nic k ost	FIXME_DIFFERENT	sokol nic k ost	
romantickost	1	romant ick ost	romant ick ost	OK_IDENTICAL	romant ic k ost	
antivirotickost	1	anti virot ick ost	anti vir ot ic k ý	FIXME_SD_WRONG_LEMMA	anti vir ot ic k ost	
dlouhokrkost	0	dlouh o krk ost	dlouh o krk ost	OK_IDENTICAL	dlouh o krk ost	
paralympijskost	1	para lympij sk ost	?	FIXME_SD_QUESTIONMARK	para lymp ij sk ost	
prokremelskost	0	pro kremel sk ost	pro kremel sk ost	OK_IDENTICAL	pro kremel sk ost	
slosovatelskost	0	s los ov at el sk ost	s los ova tel sk ost	FIXME_DIFFERENT	s los ova tel sk ost	
růžodolskost	0	růž o dol sk ost	?	FIXME_SD_QUESTIONMARK	růž o dol sk ost	
lukovenskost	1	lukoven sk ost	?	FIXME_SD_QUESTIONMARK	lukoven sk ost	
charentonskost	1	charenton sk ost	?	FIXME_SD_QUESTIONMARK	charenton sk ost	
českolipskost	0	česk o lip sk ost	česk o lip sk ost	OK_IDENTICAL	česk o lip sk ost	
paleničářskost	0	pal enič ář sk ost	?	FIXME_SD_QUESTIONMARK	pal enič ář sk ost	
strunařskost	0	strun ař sk ost	strun ař sk ost	OK_IDENTICAL	strun ař sk ost	
vakuářskost	1	vaku ář sk ost	vaku ář sk ost	OK_IDENTICAL	vaku ář sk ost	
košumberskost	1	košumbersk ost	?	FIXME_SD_QUESTIONMARK	košumber sk ost	
synovskost	0	syn ov sk ost	syn ov sk ost	OK_IDENTICAL	syn ov sk ost	
vojtovskost	0	vojt ov sk ost	vojt ov sk ost	OK_IDENTICAL	vojt ov sk ost	
zprůmyslnělost	0	z prů mysl n ěl ost	z prů mysl n ě l ost	FIXME_DIFFERENT	z prů mysl n ě l ost	
zamyklanost	0	za myk lan ost	?	FIXME_SD_QUESTIONMARK	za mykl a n ost	
cédávanost	0	cédávan ost	?	FIXME_SD_QUESTIONMARK	cé dá v a n ost	
zpaličkovávanost	0	z palič k ov ávan ost	z pal ičk ová v a n ost	FIXME_DIFFERENT	z pal ič k ová v a n ost	
acidifikovávanost	1	acid ifik ov áv a n ost	?	FIXME_SD_QUESTIONMARK	acid i fik ová v a n ost	
popostrkovávanost	0	popo strk ov ávan ost	po po strk ová v a n ost	FIXME_DIFFERENT	po po strk ová v a n ost	
zkypřovávanost	0	z kypř ov ávan ost	z kypř ová v a teln ost	FIXME_SD_WRONG_LEMMA	z kypř ová v a n ost	
invertovávanost	1	invert ov áv a n ost	in vert ová v a n ost	FIXME_DIFFERENT	in vert ová v a n ost	
ironizovávanost	1	iron iz ov áv a n ost	iron izová v a n ost	FIXME_DIFFERENT	iron izová v a n ost	
zimavívanost	0	zimavívan ost	?	FIXME_SD_QUESTIONMARK	zimavív a n ost	
transkribovanost	1	tran skrib ov an ost	?	FIXME_SD_QUESTIONMARK	tran skrib ova n ost	
abstenovanost	1	absten ov an ost	?	FIXME_SD_QUESTIONMARK	absten ova n ost	
předželatinovanost	1	před želatin ov an ost	před žel atin ova n ost	FIXME_DIFFERENT	před žel atin ova n ost	
zparalyzovanost	1	z para lyz ov an ost	z para zyl ova n ost	FIXME_SD_WRONG_LEMMA	z para lyz ova n ost	
znovunavázanost	0	znovu na váz an ost	z novu na váz a n ost	FIXME_DIFFERENT	z nov u na váz a n ost	
vyděračnost	0	vy děr ač n ost	vy děr a č n ost	FIXME_DIFFERENT	vy děr a č n ost	
nedochůdnost	0	ne do chůd n ost	ne do chůd n ost	OK_IDENTICAL	ne do chůd n ost	
vydrobenost	0	vy drob en ost	vy drob en ost	OK_IDENTICAL	vy drob en ost	
skotačenost	0	skotač en ost	skotač en ost	OK_IDENTICAL	skotač en ost	
modrozlatozelenost	0	modr o zl at o zelen ost	mord o zlat o zelen ost	FIXME_SD_WRONG_LEMMA	modr o zlat o zelen ost	
vychráněnost	0	vy chrán ěn ost	vy chrán ěn ost	OK_IDENTICAL	vy chrán ěn ost	
obořenost	0	oboř en ost	o boř en ost	FIXME_DIFFERENT	o boř en ost	
snesenost	0	s nes en ost	s nes en ost	OK_IDENTICAL	s nes en ost	
rozsršenost	0	roz srš en ost	roz srš en ost	OK_IDENTICAL	roz srš en ost	
zmramorovatěnost	0	z mramor ovatěn ost	z mramor ovat ě n ost	FIXME_DIFFERENT	z mramor ovat ě n ost	
přichutěnost	0	při chut ěn ost	při chut ěn ost	OK_IDENTICAL	při chut ěn ost	
znovuoživenost	1	znovu o živ en ost	z nov u o živ en ost	FIXME_DIFFERENT	z nov u o živ en ost	
scezenost	1	s cez en ost	s cez en ost	OK_IDENTICAL	s cez en ost	
vydluženost	0	vy dluž en ost	vy dluž en ost	OK_IDENTICAL	vy dluž en ost	
pomíchatelnost	0	po mích a teln ost	po mích a teln ost	OK_IDENTICAL	po mích a teln ost	
zamakatelnost	0	za mak a teln ost	za mak a teln ost	OK_IDENTICAL	za mak a teln ost	
spráskatelnost	0	s prásk a teln ost	s prásk a teln ost	OK_IDENTICAL	s prásk a teln ost	
vytínatelnost	0	vy tín a teln ost	vy tín a teln ost	OK_IDENTICAL	vy tín a teln ost	
rozbíratelnost	0	roz bír a teln ost	roz bír a teln ost	OK_IDENTICAL	roz bír a teln ost	
šouratelnost	0	šour a teln ost	šour a teln ost	OK_IDENTICAL	šour a teln ost	
zaplítatelnost	0	za plít a teln ost	za plít a teln ost	OK_IDENTICAL	za plít a teln ost	
zadrkotatelnost	0	za drk ot a teln ost	za drkot a teln ost	FIXME_DIFFERENT	za drk ot a teln ost	
výskávatelnost	0	vý sk áv a teln ost	výsk á v a teln ost	FIXME_DIFFERENT	výsk á v a teln ost	
subvencovávatelnost	1	subvenc ov áv a teln ost	?	FIXME_SD_QUESTIONMARK	sub ven c ová v a teln ost	
proschvalovávatelnost	0	pro schval ov áv a teln ost	pro s chov á v a teln ost	FIXME_SD_WRONG_LEMMA	pro s chval ová v a teln ost	
sublimovávatelnost	1	sublim ov áv a teln ost	sub lim ová v a teln ě	FIXME_SD_WRONG_LEMMA	sublim ová v a teln ost	
zosobňovávatelnost	0	z osobň ov áv a teln ost	z osob ň ová v a teln ost	FIXME_DIFFERENT	z osob ň ová v a teln ost	
poželatinovávatelnost	0	po želatin ov áv a teln ost	po žel atin ová v a teln ost	FIXME_DIFFERENT	po žel atin ová v a teln ost	
rozpočtovávatelnost	0	roz poč t ov áv a teln ost	roz po čt ová v a teln ost	FIXME_DIFFERENT	roz po čt ová v a teln ost	
nacizovávatelnost	0	na ciz ov áv a teln ost	nac izová v a teln ost	FIXME_DIFFERENT	na ciz ová v a teln ost	homonymní
atomizovávatelnost	1	atom iz ov áv a teln ost	atom izová v a teln ost	FIXME_DIFFERENT	atom izová v a teln ost	
rozhněvatelnost	0	roz hněv a teln ost	roz hněv a teln ost	OK_IDENTICAL	roz hněv a teln ost	
obezdívatelnost	0	obe zd í v a teln ost	obe zd í v a teln ost	OK_IDENTICAL	obe zd í v a teln ost	
brousívatelnost	0	brous í v a teln ost	brous í v a teln ost	OK_IDENTICAL	brous í v a teln ost	
milkovatelnost	0	milk ov a teln ost	?	FIXME_SD_QUESTIONMARK	mil k ova teln ost	
upovšechňovatelnost	0	u po všechň ov a teln ost	?	FIXME_SD_QUESTIONMARK	u po vše ch ň ova teln ost	
zmalátňovatelnost	0	z malátň ov a teln ost	z malátň ová v a teln ost	FIXME_SD_WRONG_LEMMA	z malát ň ova teln ost	
zautomatisovatelnost	1	z automat is ov a teln ost	z auto mat is ova teln ost	FIXME_DIFFERENT	z auto mat isova teln ost	
povázatelnost	0	po váz a teln ost	po váz a teln ost	OK_IDENTICAL	po váz a teln ost	
nahraditelnost	0	na hrad i teln ost	na hrad i teln ost	OK_IDENTICAL	na hrad i teln ost	
zpitomitelnost	0	z pitom i teln ost	z pitom iteln ost	FIXME_DIFFERENT	z pitom i teln ost	
odclonitelnost	0	od clon i teln ost	od clon i teln ost	OK_IDENTICAL	od clon i teln ost	
usouvstažnitelnost	0	u sou vstaž n i teln ost	u sou vz taž n iteln ost	FIXME_SD_WRONG_LEMMA	u sou vs taž n i teln ost	
zvráštitelnost	0	z vráš t i teln ost	z vrás t i teln ost	FIXME_SD_WRONG_LEMMA	z vráš t i teln ost	
odpřeložitelnost	0	od pře lož i teln ost	od pře lož i teln ost	OK_IDENTICAL	od pře lož i teln ost	
podvrknutelnost	0	pod vrk n u teln ost	pod vrk nu teln ost	FIXME_DIFFERENT	pod vrk nu teln ost	
zatřepnutelnost	0	za třep n u teln ost	za třep nu teln ost	FIXME_DIFFERENT	za třep nu teln ost	
strastiplnost	0	strast i pln ost	strast i pln ost	OK_IDENTICAL	strast i pln ost	
úkornost	0	úkorn ost	ú kor n ost	FIXME_DIFFERENT	ú kor n ost	
vláhonosnost	0	vláh o nos n ost	vláh o nos n ost	OK_IDENTICAL	vláh o nos n ost	
neposlušnost	0	ne po sluš n ost	ne po sluš n ost	OK_IDENTICAL	ne po sluš n ost	
neobratnost	1	ne o brat n ost	?	FIXME_SD_QUESTIONMARK	ne ob rat n ost	
odkletost	0	od klet ost	od kle t ost	FIXME_DIFFERENT	od kle t ost	
pobitost	0	po bit ost	po bit ost	OK_IDENTICAL	po bit ost	
trávolistost	0	tráv o list ost	tráv o list ost	OK_IDENTICAL	tráv o list ost	
ufouknutost	1	u fouk nut ost	u fouk nu t ost	FIXME_DIFFERENT	u fouk nu t ost	
rozsýpavost	0	roz sýp av ost	roz sýp a v ost	FIXME_DIFFERENT	roz sýp a v ost	
brodivost	0	brod iv ost	brod iv ost	OK_IDENTICAL	brod iv ost	
učenlivost	1	uč enliv ost	uč e nlivý	FIXME_SD_WRONG_LEMMA	uč e nliv ost	nepravidelné
půjčkychtivost	0	půjč ky chtiv ost	půjč k y cht iv ost	FIXME_DIFFERENT	půjč k y cht iv ost	
jedenadvacetisekundovost	1	jeden a dvacet i sekund ov ost	jeden a dv a cet i sekund ov ost	FIXME_DIFFERENT	jeden a dv a cet i sekund ov ost	
prokládkovost	0	pro klád k ov ost	pro klád k ov ost	OK_IDENTICAL	pro klád k ov ost	
trekovost	0	trek ov ost	trek ov ost	OK_IDENTICAL	trek ov ost	
balíkovost	0	bal ík ov ost	bal ík ov ost	OK_IDENTICAL	bal ík ov ost	
půlsnímkovost	0	půl snímk ov ost	půl s ním k ov ost	FIXME_DIFFERENT	půl s ním k ov ost	
bezesrážkovost	0	beze sráž k ov ost	bez s ráž k ov ost	FIXME_SD_WRONG_LEMMA	beze s ráž k ov ost	
šestnáctisvazkovost	0	šest nác ti svaz k ov ost	šest náct i s vaz k ov ost	FIXME_DIFFERENT	šest náct i s vaz k ov ost	
balzámovost	0	balzám ov ost	balzám ov ost	OK_IDENTICAL	balzám ov ost	
jednobránovost	0	jedn o brán ov ost	jedn o brán ov ost	OK_IDENTICAL	jedn o brán ov ost	
třicetimilionovost	1	třicet i milion ov ost	tř i cet i milion ov ost	FIXME_DIFFERENT	tř i cet i milion ov ost	
čtyřicítikilometrovost	1	čtyř i cít i kilo metr ov ost	čtyři cít i kilo metr ov ost	FIXME_DIFFERENT	čtyř i cít i kilo metr ov ost	
kychtovost	0	kycht ov ost	krycht ov ost	FIXME_SD_WRONG_LEMMA	kycht ov ost	
belcantovost	1	belcantov ost	bel cant ov ost	FIXME_DIFFERENT	bel cant ov ost	
holocaust	1	holocaust	?	FIXME_SD_QUESTIONMARK	holocaust	
obtáhnout	0	ob táh nout	ob táh nou t	FIXME_DIFFERENT	ob táh nou t	
šplhnout	0	šplh nout	šplh nou t	FIXME_DIFFERENT	šplh nou t	
zapolítnout	0	za po lít n out	?	FIXME_SD_QUESTIONMARK	za po lít n out	
svézt	0	s véz t	s véz t	OK_IDENTICAL	s véz t	
Alemannů	0	Alemannů	Alemann ů	FIXME_DIFFERENT	Alemann ů	
Šinkarjov	1	Šinkarjov	Šinkarj ov	FIXME_DIFFERENT	Šinkarj ov	
Jakov	0	Jak ov	Jak ov	OK_IDENTICAL	Jak ov	
Novikov	0	Novik ov	?	FIXME_SD_QUESTIONMARK	Novik ov	
Krušanov	0	Kruš an ov	?	FIXME_SD_QUESTIONMARK	Kruš an ov	
Měchnov	0	Měchn ov	?	FIXME_SD_QUESTIONMARK	Měchn ov	
Janišov	0	Janiš ov	Jan iš ov	FIXME_DIFFERENT	Jan iš ov	
Sudoplatov	0	Sudoplatov	Sud o plat ov	FIXME_DIFFERENT	Sud o plat ov	
Rutov	0	Rutov	Rut ov	FIXME_DIFFERENT	Rut ov	
Stanislavov	0	Stani slav ov	Stanislav ov	FIXME_DIFFERENT	Stanislav ov	
Lupačův	0	Lup ač ův	Lap ač ův	FIXME_SD_WRONG_LEMMA	Lup ač ův	
vybíračův	0	vy bír ač ův	vy bír ač ův	OK_IDENTICAL	vy bír ač ův	
knihvazačův	0	knih vaz ač ův	knih vaz ač ův	OK_IDENTICAL	knih vaz ač ův	
Pribiševičův	1	Pribiševič ův	?	FIXME_SD_QUESTIONMARK	Pribišev ič ův	
příjemcův	0	pří jem c ův	pří jem c ův	OK_IDENTICAL	pří jem c ův	
Alfrédův	1	Alfréd ův	Alfréd ův	OK_IDENTICAL	Alfréd ův	
vševědův	0	vše věd ův	vše věd ův	OK_IDENTICAL	vše věd ův	
Hannawaldův	1	Hannawald ův	?	FIXME_SD_QUESTIONMARK	Hannawald ův	
Czendův	1	Czend ův	Czend ův	OK_IDENTICAL	Czend ův	
Hammarbergův	1	Hammarberg ův	Hammar berg ův	FIXME_DIFFERENT	Hammarberg ův	
Krejbichův	0	Krejbich ův	Krejbich ův	OK_IDENTICAL	Krejbich ův	
Galileiův	1	Galilei ův	Galilei ův	OK_IDENTICAL	Galilei ův	
Baranjův	1	Baranj ův	Baranj ův	OK_IDENTICAL	Baranj ův	
Dekojův	1	Dekoj ův	?	FIXME_SD_QUESTIONMARK	Dekoj ův	
Procákův	0	Procák ův	?	FIXME_SD_QUESTIONMARK	Procák ův	
Pistovčákův	0	Pistov čák ův	?	FIXME_SD_QUESTIONMARK	Pistovčák ův	
Anďákův	1	Anďák ův	Anď ák ův	FIXME_DIFFERENT	Anď ák ův	
Stempniakův	1	Stempniak ův	?	FIXME_SD_QUESTIONMARK	Stempniak ův	
Babulakův	0	Babul ak ův	?	FIXME_SD_QUESTIONMARK	Babulak ův	
Hrčkulákův	0	Hrč kul ák ův	?	FIXME_SD_QUESTIONMARK	Hrčkulák ův	
Manákův	0	Manák ův	?	FIXME_SD_QUESTIONMARK	Manák ův	
Marrackův	1	Marrack ův	Marrack ův	OK_IDENTICAL	Marrack ův	
Tilečkův	0	Tilečk ův	Til eč k ův	FIXME_DIFFERENT	Til eč k ův	
úderníčkův	0	úder n íčk ův	ú der n íč k ův	FIXME_DIFFERENT	ú der n íč k ův	
Lávíčkův	0	Lávíčk ův	Láv íč k ův	FIXME_DIFFERENT	Láv íč k ův	
Sierckův	1	Sierck ův	Sierck ův	OK_IDENTICAL	Sierck ův	
Knapčíkův	0	Knapč ík ův	Knap č ík ův	FIXME_DIFFERENT	Knap čík ův	
Nevařilíkův	0	Ne vař il ík ův	Ne vař i l í k	FIXME_SD_WRONG_LEMMA	Ne vař i l ík ův	
Vošmíkův	0	Vošmík ův	Vošm í k	FIXME_SD_WRONG_LEMMA	Vošmík ův	
vinohradníkův	0	vin o hrad ník ův	vin o hrad ník ův	OK_IDENTICAL	vin o hrad ník ův	
záludníkův	0	zálud ník ův	zá lud ník ův	FIXME_DIFFERENT	zá lud n ík ův	
křížovníkův	0	kříž ovník ův	kříž ov ník ův	FIXME_DIFFERENT	kříž ovník ův	
Regentíkův	1	Regentík ův	Regent ík ův	FIXME_DIFFERENT	Regent ík ův	
Juránkův	1	Juránk ův	Jur ánk ův	FIXME_DIFFERENT	Jur ánk ův	
Alexaněnkův	1	Alexaněnk ův	?	FIXME_SD_QUESTIONMARK	Alexaněnk ův	
Beznoskův	0	Bez nos k ův	Bez nos k ův	OK_IDENTICAL	Bez nos k ův	
Franciszkův	1	Franciszk ův	?	FIXME_SD_QUESTIONMARK	Franciszk ův	
Kosmálův	1	Kosmál ův	?	FIXME_SD_QUESTIONMARK	Kosmál ův	
babralův	0	babr al ův	babr a l ův	FIXME_DIFFERENT	babr a l ův	
Krejdlův	0	Krejdl ův	Krejdl ův	OK_IDENTICAL	Krejdl ův	
pohlcovatelův	0	po hlc ovatel ův	po hlc ova tel ův	FIXME_DIFFERENT	po hlc ova tel ův	
postihovatelův	1	po stih ova t el ův	po stih ova tel ův	FIXME_DIFFERENT	po stih ova tel ův	
hýřilův	0	hýř i l ův	hýř i l ův	OK_IDENTICAL	hýř i l ův	
Jurnyklův	0	Jurnykl ův	?	FIXME_SD_QUESTIONMARK	Jurnykl ův	
Brummellův	1	Brummell ův	?	FIXME_SD_QUESTIONMARK	Brummell ův	
Gargulův	1	Gargul ův	Gargul ův	OK_IDENTICAL	Gargul ův	
Suchanův	0	Suchan ův	Such an ův	FIXME_DIFFERENT	Such an ův	
Malsanův	0	Malsan ův	Malsan ův	OK_IDENTICAL	Malsan ův	
Thubtänův	1	Thubtän ův	Thubtän ův	OK_IDENTICAL	Thubtän ův	
Atvánův	0	Atván ův	Atván ův	OK_IDENTICAL	Atván ův	
Kühnenův	1	Kühnen ův	Kühnen ův	OK_IDENTICAL	Kühnen ův	
Šitinův	1	Šitin ův	?	FIXME_SD_QUESTIONMARK	Šitin ův	
Sargonův	1	Sargon ův	Sargon ův	OK_IDENTICAL	Sargon ův	
Manethónův	1	Manethón ův	?	FIXME_SD_QUESTIONMARK	Manethón ův	
Skarynův	0	Skaryn ův	Skaryn ův	OK_IDENTICAL	Skaryn ův	
Blomkampův	1	Blomkamp ův	Blom kamp ův	FIXME_DIFFERENT	Blomkamp ův	
Balgarův	1	Balgar ův	?	FIXME_SD_QUESTIONMARK	Balgar ův	
rejtharův	1	rejthar ův	?	FIXME_SD_QUESTIONMARK	rejthar ův	
gonkařův	1	gonk ař ův	gonk ař ův	OK_IDENTICAL	gonk ař ův	
